Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
magictinou,Sersi,90,277536,7,8,16,6,7,7,5,skirmisher,blue,7,,,,9,4,4,4,4,4
magictinou,Ikaris,95,411725,7,8,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,Magik,75,167961,7,6,14,6,6,6,5,skirmisher,blue,,,,,8,3,4,3,4,3
magictinou,Doom,95,353391,7,5,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,ScarletSpider,85,189393,6,6,16,7,7,7,5,raider,blue,7,,,8,,3,3,4,3,3
magictinou,SpiderPunk,85,188349,7,5,16,7,7,7,5,raider,blue,,,,8,,3,3,3,3,3
magictinou,GhostSpider,105,1017202,7,10,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,TChalla,85,154561,6,6,16,6,6,6,4,skirmisher,blue,,,,,8,3,3,3,3,3
magictinou,Echo,80,196810,7,9,15,6,7,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,KateBishop,85,203298,7,7,16,6,7,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,OmegaRed,95,436994,7,8,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,DoctorVoodoo,75,112786,6,6,14,6,7,6,4,skirmisher,blue,,,,,7,2,2,2,2,2
magictinou,Morbius,75,110958,6,6,14,6,6,6,4,striker,blue,7,,,,,2,2,2,2,2
magictinou,StrangeSupreme,90,564197,7,10,17,6,7,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,MorganLeFay,95,395807,7,5,18,7,8,7,6,striker,blue,10,,,,,5,5,5,5,5
magictinou,Wong,95,412833,7,9,17,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,AgathaHarkness,100,951908,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
magictinou,MadelynePryor,105,1215677,7,9,19,7,6,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,SpiderWoman,80,177611,7,7,15,6,7,6,5,skirmisher,blue,,,,,8,3,3,3,3,3
magictinou,NicoMinoru,80,201810,7,8,15,7,6,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,Fantomex,90,277109,7,8,17,6,6,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,Gambit,100,677567,7,9,19,7,7,7,5,raider,purple,,,,10,,,,,,
magictinou,Sunfire,100,655946,7,9,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Rogue,100,576639,7,5,19,8,7,7,6,striker,purple,12,,,,,2,2,2,2,2
magictinou,JaneThor,80,146223,6,6,15,6,7,6,5,raider,blue,,,,8,,3,3,3,3,3
magictinou,Dazzler,90,293095,7,8,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,Valkyrie,80,143226,6,6,15,6,7,6,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,VivVision,85,173444,6,6,16,6,6,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,Deathlok,85,176782,6,6,16,6,7,7,4,raider,blue,,,,8,,3,3,3,3,3
magictinou,Hulkbuster,80,166931,7,6,15,6,7,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,AmadeusCho,95,429415,7,8,18,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,RedHulk,100,520184,7,5,19,6,8,7,6,striker,blue,10,,,,,5,5,5,5,5
magictinou,SpiderWeaver,100,570067,7,8,18,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,Dormammu,100,602326,7,5,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
magictinou,SpiderManNoir,100,692955,7,9,19,7,7,7,5,healer,purple,,,13,9,,3,3,3,3,3
magictinou,SpiderMan2099,85,254696,7,10,16,6,6,7,5,raider,blue,,,,8,,3,3,3,3,3
magictinou,ZombieIronMan,100,832781,7,6,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Abomination,95,431235,7,8,18,6,7,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,BlackPantherBC,85,234345,7,8,16,6,7,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,Nakia,95,380263,7,8,18,6,7,6,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,DarkBeast,95,347691,7,7,17,6,7,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
magictinou,Archangel,100,471035,7,5,18,6,7,8,6,striker,blue,10,,,,,5,5,5,5,5
magictinou,Nemesis,95,438588,7,9,18,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,MrNegative,90,311540,7,9,17,6,6,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,CaptainCarter,105,896264,7,8,19,7,7,7,5,healer,purple,5,5,13,5,5,3,3,3,3,3
magictinou,USAgent,90,241665,7,7,16,6,7,6,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,AgentVenom,90,294042,7,9,17,6,6,7,5,raider,blue,,,,9,,4,4,4,4,4
magictinou,AbsorbingMan,95,390336,7,10,17,6,6,7,5,raider,blue,1,,,9,,4,4,4,4,4
magictinou,Titania,95,396898,7,9,18,6,7,6,5,raider,blue,,,,8,,3,3,3,3,3
magictinou,CaptainAmericaWW2,95,372305,7,9,17,6,7,7,5,raider,blue,,,,9,,4,4,4,4,4
magictinou,Moonstone,95,403848,7,10,17,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,UnionJack,95,310542,7,7,17,6,6,7,5,raider,blue,,,,9,,4,4,4,4,4
magictinou,BuckyBarnes,95,331555,7,7,17,6,7,7,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,Quicksilver,100,432293,7,4,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,IronFistOrson,90,450545,7,9,17,6,7,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,KangTheConqueror,95,470554,7,9,18,6,7,7,5,healer,blue,10,,10,,,5,5,5,5,5
magictinou,Firestar,90,291202,7,9,16,6,7,7,5,raider,blue,,,,9,,4,4,4,4,4
magictinou,Gwenpool,90,285222,7,7,17,7,7,7,5,raider,blue,,,,9,,4,4,4,4,4
magictinou,Cosmo,95,428109,7,8,18,7,7,7,5,healer,purple,,,11,,5,1,1,1,1,1
magictinou,StarLord_Annihilation,95,424085,7,8,18,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,Korg,85,247402,7,8,16,6,7,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
magictinou,Thor_InfinityWar,95,442348,7,9,18,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,Vahl,100,776361,7,9,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,LokiTeen,100,566391,7,8,18,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,SpiderManBigTime,90,280917,6,2,17,7,6,7,5,striker,blue,8,,,,,3,3,3,3,3
magictinou,Sylvie,100,566649,7,8,18,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,BetaRayBill,100,524146,7,8,18,6,7,6,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,Apocalypse,105,1288611,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
magictinou,Nova,100,614017,7,5,19,8,8,7,6,striker,purple,12,,,,,2,2,2,2,2
magictinou,KamalaKhan,95,482198,7,10,18,6,6,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
magictinou,Photon,95,461607,7,9,18,7,7,7,5,striker,blue,9,,,,,4,4,4,4,4
magictinou,BlackCat,105,846101,7,6,19,8,7,8,6,striker,purple,12,,,,,2,2,2,2,2
magictinou,GhostRiderRobbie,100,681076,7,9,19,7,7,7,5,raider,purple,,,,10,,,,,,
magictinou,Ronin,90,332467,7,9,17,6,6,7,5,striker,blue,10,5,5,5,5,5,5,5,5,5
magictinou,Mockingbird,95,410736,7,8,18,6,7,7,5,healer,blue,5,5,10,5,5,5,5,5,5,5
magictinou,IronManInfinityWar,100,559015,7,8,18,6,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,Tigra,95,399668,7,8,18,6,6,7,5,striker,blue,10,5,5,5,5,5,5,5,5,5
magictinou,ZombieJuggernaut,100,884567,7,6,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,IronheartMCU,95,411118,7,8,18,6,7,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
magictinou,GreenGoblinGlider,100,771808,7,9,19,7,7,8,6,raider,purple,,,,13,,3,3,3,3,3
magictinou,Darkhawk,100,509511,7,8,18,6,6,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,KravenTheHunter,100,662716,7,9,19,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,SpiderSlayer,100,668850,7,9,19,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Nightcrawler,100,743674,7,9,19,6,7,7,5,raider,purple,,,,12,,2,2,2,2,2
magictinou,Lizard,105,939761,7,9,19,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,Forge,100,588512,7,8,19,6,7,7,5,striker,purple,10,,,,,,,,,
magictinou,Sunspot,100,800635,7,9,18,6,6,7,5,striker,blue,10,5,5,5,5,5,5,5,5,5
magictinou,SymbioteSilverSurfer,100,713980,7,9,19,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Gwenom,102,795499,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,RedGoblin,105,921659,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,BlackKnight,105,1105551,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
magictinou,StarBrand,105,930967,7,9,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
magictinou,CosmicGhostRider,105,1090403,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,SuperSkrull,105,1185733,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,IronPatriot,105,932470,7,9,19,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,TheLeader,102,909994,7,10,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,PeterBParker,105,1019291,7,9,19,7,7,7,5,healer,purple,,,13,,,3,3,3,3,3
magictinou,SpiderManPavitr,105,975466,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,PeniParker,105,983917,7,9,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,PandaPool,100,680186,7,9,19,6,7,7,5,skirmisher,purple,,,,,12,2,2,2,2,2
magictinou,OldManLogan,105,1252151,7,10,19,8,8,8,5,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,Daken,100,697968,7,9,19,6,7,7,5,raider,purple,5,5,5,12,5,2,2,2,2,2
magictinou,Northstar,100,641829,7,8,19,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Guardian,100,768907,7,9,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Sasquatch,100,670545,7,9,19,6,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
magictinou,BlackPantherShuri,105,1037211,7,10,19,6,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
magictinou,HankPym,105,1172724,7,10,20,6,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,Ares,100,916933,7,8,19,8,8,7,6,striker,purple,11,,,,,1,1,1,1,1
magictinou,Gladiator,105,1507864,7,10,20,6,7,7,5,fortifier,purple,5,13,5,5,5,3,3,3,3,3
magictinou,Gorr,105,1397034,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,ThanosEndgame,105,1571421,7,10,20,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,Sentinel,105,1352197,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,OmegaSentinel,105,1371649,7,9,19,7,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
magictinou,Nimrod,105,1358866,7,9,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Blade,105,1635051,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
magictinou,Oath,105,1635407,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,ZombieScarletWitch,105,985974,5,5,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,ManThing,100,879602,7,9,19,6,6,7,5,fortifier,purple,,13,,,,3,3,3,3,3
magictinou,ShadowKing,105,885100,5,5,19,8,8,7,6,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,CaptainBritain,105,1113510,7,10,20,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
magictinou,AncientOne,105,1301410,7,9,19,6,8,7,6,raider,purple,,,,13,,3,3,3,3,3
magictinou,Mephisto,105,1588798,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,EmmaFrostXMen,105,1558401,7,10,20,6,8,7,6,striker,purple,13,,,,,3,3,3,3,3
magictinou,Kahhori,105,1414941,7,10,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Medusa,100,906829,7,9,19,6,7,7,5,raider,purple,,,,10,,,,,,
magictinou,MsMarvelClassic,100,898022,7,9,19,6,6,7,5,striker,purple,10,,,,,,,,,
magictinou,JeanGrey,105,1559201,7,10,20,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,OmegaRedPhoenix,105,1073849,6,6,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Hercules,100,1184099,7,10,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,PeggyCarter,105,1534679,7,10,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Lilandra,105,1535065,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,FalconJoaquin,105,1584862,7,10,20,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Patriot,105,1633113,7,10,20,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Odin,105,1584824,7,5,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
magictinou,Knull,105,1306062,7,7,19,7,7,7,5,raider,purple,5,5,5,13,5,3,3,3,3,3
magictinou,HowardTheDuck,105,1448121,7,10,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Havok,105,1421410,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,DaredevilModern,105,1660371,7,10,20,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,SilverSable,105,1663736,7,10,20,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,HitMonkey,105,1656491,7,10,20,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Quasar,100,869652,7,5,19,7,7,7,5,striker,purple,13,5,5,5,5,3,3,3,3,3
magictinou,VictoriaHand,105,1526554,7,10,20,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Songbird,105,1524936,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Hyperion,100,1120058,7,9,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Hellverine,105,1536032,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,TheHood,105,1651221,7,10,20,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Satana,100,1166908,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,InvisibleWomanMCU,95,692168,7,8,18,6,6,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,MrFantasticMCU,95,647323,7,8,18,6,7,7,5,fortifier,blue,,10,,,,5,5,5,5,5
magictinou,FranklinRichards,100,786955,6,6,19,6,7,7,5,striker,purple,10,,,,,,,,,
magictinou,Azazel,105,1016531,6,6,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Blastaar,105,1422433,7,7,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,SebastianShaw,105,1053540,6,6,19,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,RachelSummers,105,865410,5,5,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,Scorpion,105,881120,5,5,19,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,Hobgoblin,105,918540,5,4,20,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
magictinou,PhantomRider,105,797935,5,5,19,6,6,7,6,striker,blue,10,,,,,5,5,5,5,5
magictinou,LivingMummy,85,272419,5,5,16,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
magictinou,SuperiorSpiderMan,100,637776,4,4,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
magictinou,DaimonHellstrom,84,196136,4,4,15,6,6,6,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,ZombieKestrel,90,245807,3,1,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
magictinou,Hellcat,50,41589,5,5,9,5,5,5,3,,,,,,,,,2,,,
magictinou,LadyBullseye,100,730367,4,4,19,7,7,7,5,raider,purple,,,,15,,5,5,5,5,5
magictinou,Thunderstrike,93,312677,5,2,17,7,7,7,5,raider,blue,,,,10,,5,5,5,5,5
duanayr,ShieldSupport_Heal,90,302071,7,10,17,7,7,,5,healer,purple,,,10,,,1,1,1,1,1
duanayr,SpiderMan,80,186490,7,8,15,6,7,7,5,skirmisher,blue,,,,1,8,3,3,3,3,3
duanayr,LukeCage,76,129121,7,7,14,6,6,7,4,fortifier,blue,,8,5,,,4,3,5,3,3
duanayr,Punisher,105,1609005,7,10,20,7,7,7,5,striker,purple,13,,,10,,3,3,3,3,3
duanayr,Elektra,105,1562318,7,10,20,7,7,7,5,skirmisher,purple,10,,,,13,3,3,3,3,3
duanayr,ShieldSupport_Stealth,80,149211,7,7,15,7,6,,4,healer,blue,,,8,,,3,3,3,3,3
duanayr,Crossbones,50,43790,7,8,9,5,5,5,3,fortifier,,,1,,,,1,1,1,1,1
duanayr,Bullseye,60,69709,7,7,11,6,6,6,4,raider,,,,,3,,3,3,3,3,3
duanayr,HydraDmg_Buff,50,36813,7,7,9,5,5,,3,raider,,,,,1,1,1,1,1,2,2
duanayr,RavagerDmg_AoE,85,187297,7,7,16,7,7,,4,striker,blue,8,,,,,3,3,3,3,3
duanayr,Wolverine,100,717500,7,9,19,7,7,7,5,striker,purple,13,,,3,,3,3,3,3,3
duanayr,HandDmg_Bonus,54,44299,7,7,10,5,5,,4,raider,,,,,1,,1,1,1,1,1
duanayr,KreeTank_Counter,50,30807,7,5,9,5,5,,3,fortifier,,,1,1,,,1,1,1,1,1
duanayr,ScarletWitch,90,452481,7,9,17,7,7,7,5,healer,purple,,,10,,,1,,,1,1
duanayr,HandTank_Stealth,50,30490,7,5,9,5,5,,3,striker,,1,,,,,1,1,1,1,1
duanayr,Rhino,70,108226,7,7,13,6,6,7,4,fortifier,,,5,,,,5,5,5,5,5
duanayr,NightNurse,60,71152,7,7,11,6,6,6,4,healer,,,,5,,,5,5,5,5,5
duanayr,Mantis,70,88999,7,7,13,6,6,6,4,healer,,,,2,,,4,3,3,4,2
duanayr,Nebula,85,224164,7,8,16,7,7,7,4,skirmisher,blue,,,,,9,4,4,4,4,4
duanayr,UltGreenGoblin,70,111758,7,8,13,6,6,7,4,raider,,5,,,5,,5,5,5,5,5
duanayr,HandSupport_Heal,30,7640,5,5,6,3,3,,1,,,,,,,,,,,,
duanayr,HandDmg_Unbuff,42,18362,6,6,8,4,4,,2,,,,,,,,,,,,
duanayr,RavagerSupport_Heal,55,51962,7,7,10,6,5,,4,healer,,,,4,,,5,5,4,5,4
duanayr,MsMarvel,85,208172,7,8,16,6,6,6,5,healer,blue,,,9,,,4,4,4,4,4
duanayr,Drax,73,106911,7,8,13,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
duanayr,Hulk,90,291878,7,8,17,6,7,7,4,striker,purple,10,5,,,,,,,,
duanayr,UltSpiderMan,80,191825,7,8,15,6,7,7,5,striker,blue,8,,,2,,3,3,4,3,3
duanayr,ShieldDmg_AoE,35,8502,4,4,6,4,3,,2,,,,,,,,,,,,
duanayr,HandControl_HealBlock,50,35477,7,7,9,5,5,,3,raider,,,,,1,,1,1,1,1,1
duanayr,JessicaJones,70,112048,7,7,13,7,6,6,5,striker,,5,1,,1,,5,5,5,5,5
duanayr,Shocker,70,173239,7,10,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
duanayr,MercTank_Debuff,51,30045,7,5,9,5,5,,3,,,,,,,,,,,,
duanayr,MercDmg_Single,50,28443,6,5,9,5,5,,3,striker,,1,,,,,1,1,1,1,1
duanayr,HydraSupport_Heal,50,35665,7,7,9,5,5,,3,healer,,,,1,,,1,1,1,1,1
duanayr,WarMachine,105,1300072,7,9,19,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
duanayr,Storm,95,696615,7,9,18,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
duanayr,RavagerTank_Taunt,80,130074,6,6,15,7,6,,5,fortifier,blue,,8,,,,3,3,3,3,3
duanayr,HydraDmg_Single,54,32203,5,5,10,5,5,,4,striker,,1,,,,,1,1,1,1,1
duanayr,Daredevil,80,227138,7,10,15,7,7,7,5,raider,blue,,,,9,,4,4,4,4,4
duanayr,AntMan,85,281980,7,7,16,6,6,6,4,raider,blue,,,,8,,4,3,3,3,3
duanayr,Ronan,67,98208,7,9,12,6,6,6,4,healer,,,5,5,,,5,5,5,5,5
duanayr,Vulture,105,1493890,7,10,19,7,7,7,5,raider,purple,9,,,13,,3,3,3,3,3
duanayr,ShieldTank_Stun,50,32629,6,6,9,5,5,,3,raider,,,,,1,,1,2,1,1,1
duanayr,ShieldDmg_Defense,39,19014,7,7,7,4,4,,2,striker,,1,,,,,1,1,1,1,1
duanayr,Graviton,60,61023,7,6,11,6,6,6,4,raider,,,,,2,,2,2,2,2,2
duanayr,Rescue,95,519284,7,10,18,6,7,7,5,healer,purple,,,12,,,2,2,2,2,2
duanayr,HydraDmg_AoE,25,6774,7,7,5,3,2,,1,raider,,,,,1,,1,1,1,1,1
duanayr,Venom,90,313608,7,8,17,6,7,7,5,striker,purple,11,,,9,,2,2,1,1,2
duanayr,KreeSupport_HoT,50,31059,7,5,9,5,5,,3,healer,,,,1,,,1,1,1,1,1
duanayr,AmericaChavez,81,174332,7,7,15,6,7,7,4,healer,blue,,,8,,,3,3,3,3,3
duanayr,Loki,100,543877,7,7,18,7,7,7,5,skirmisher,purple,,,,,12,2,2,2,2,2
duanayr,BaronMordo,70,155599,7,10,13,6,6,6,5,raider,,,,,5,,5,5,5,5,5
duanayr,KreeDmg_Speed,65,58841,7,5,12,6,6,,4,raider,,,,,1,,1,1,1,1,1
duanayr,Gamora,85,257961,7,8,16,7,7,7,5,raider,purple,,,,10,,,,1,,1
duanayr,Pyro,60,75142,7,9,11,6,6,6,4,raider,,,,,1,,1,1,1,1,1
duanayr,Killmonger,80,164030,7,7,15,6,6,7,5,raider,blue,,,,8,1,3,3,3,3,3
duanayr,IronFist,80,289775,7,9,15,7,7,7,5,healer,blue,,1,8,,,3,3,3,3,3
duanayr,Okoye,85,243889,7,9,16,6,6,7,5,skirmisher,blue,,,,1,9,4,4,4,4,4
duanayr,MBaku,80,206661,7,10,15,7,6,7,4,fortifier,blue,,8,,,,3,3,3,3,3
duanayr,Yondu,31,15630,7,8,6,3,3,3,1,skirmisher,,,,,,4,5,5,5,5,4
duanayr,IronMan,95,435587,7,8,18,6,7,7,5,raider,purple,9,,,11,,1,1,1,1,1
duanayr,MercDmg_General,30,8646,7,5,6,3,3,,1,,,,,,,,,,,,
duanayr,Sabretooth,85,219766,7,7,16,6,7,7,5,raider,blue,,,,9,,4,4,4,4,4
duanayr,HydraTank_Taunt,50,20971,5,5,7,5,5,,3,raider,,,,,1,,2,1,1,1,1
duanayr,Cable,90,376706,7,8,17,7,6,6,5,striker,purple,11,,,,,1,1,1,1,1
duanayr,Mysterio,70,129239,7,9,13,7,7,6,4,skirmisher,,,,,,5,5,5,5,5,5
duanayr,WinterSoldier,85,270176,7,10,16,6,6,7,5,striker,blue,9,,,,,4,4,4,4,4
duanayr,Deadpool,105,1146000,7,10,20,7,7,7,5,raider,purple,,,,14,,4,4,4,4,4
duanayr,Kingpin,50,53043,7,9,9,5,5,5,3,healer,,,,5,,,5,5,5,5,5
duanayr,Falcon,95,651877,7,9,18,6,7,7,5,raider,purple,8,,,13,,3,3,3,3,3
duanayr,ElsaBloodstone,45,48676,7,7,8,5,4,4,3,raider,,,,,5,,5,5,5,5,5
duanayr,Carnage,90,322309,7,8,17,7,7,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
duanayr,Mystique,65,93725,7,9,12,6,6,6,4,skirmisher,,,,,,2,4,4,3,2,3
duanayr,Thing,105,1498879,7,10,20,7,7,7,5,striker,purple,13,1,,1,,3,3,3,3,3
duanayr,KreeControl_Assist,50,36153,7,7,9,5,5,,3,raider,,,,,1,,4,1,3,4,3
duanayr,AimDmg_Offense,65,61336,7,5,12,6,6,,4,striker,,3,,,,,3,3,3,4,3
duanayr,Groot,100,945924,7,9,19,6,7,7,5,healer,purple,,,12,,,2,2,2,2,2
duanayr,Vision,85,281820,7,8,16,6,6,6,4,skirmisher,blue,,,,,8,3,3,3,3,3
duanayr,Hawkeye,30,14301,7,9,6,3,3,3,1,,,,,,,,1,1,1,1,1
duanayr,Quake,95,561451,7,7,18,6,6,6,4,raider,purple,12,12,12,12,12,2,2,2,2,2
duanayr,DoctorStrange,95,582733,7,9,18,6,6,8,6,healer,purple,,9,11,,,1,1,1,1,1
duanayr,KreeDmg_Offense,50,35146,7,7,9,5,5,,3,striker,,1,,,,,1,1,1,1,1
duanayr,Coulson,90,248857,7,7,17,6,6,6,5,striker,blue,9,,,4,,4,4,4,4,4
duanayr,AimDmg_Speed,70,66051,5,5,13,6,6,,4,striker,,4,,,,,5,5,5,4,5
duanayr,RocketRaccoon,100,984997,7,9,19,6,7,7,5,raider,purple,,,,12,,2,2,2,2,2
duanayr,Psylocke,90,271856,7,7,17,6,7,7,5,striker,purple,10,,,,,,,,,
duanayr,AimSupport_Heal,20,3289,5,5,4,2,2,,1,,,,,,,,,,,,
duanayr,Nobu,60,77001,7,9,11,6,6,6,4,skirmisher,,,,,,1,1,1,1,1,1
duanayr,Juggernaut,70,136731,7,10,13,6,6,6,5,fortifier,,,5,,,,5,5,5,5,5
duanayr,MercSupport_Buffs,2,496,5,5,1,1,1,,,,,,,,,,,,,,
duanayr,Heimdall,80,194209,7,9,15,6,6,7,5,striker,blue,8,,,,1,3,3,3,3,3
duanayr,Korath,30,12251,7,7,6,3,3,3,1,,,,,,,,,,,,
duanayr,CaptainAmerica,95,426227,7,7,18,7,7,7,5,fortifier,purple,,11,10,,,1,1,1,1,1
duanayr,HumanTorch,105,1385363,7,9,19,7,7,7,5,striker,purple,13,13,1,,,3,3,3,3,3
duanayr,YoYo,95,661785,7,9,18,6,6,6,4,raider,purple,12,12,12,12,12,2,2,2,2,2
duanayr,Thor,85,233596,7,8,16,6,7,7,5,striker,blue,9,,,2,,4,4,4,4,4
duanayr,AimTank_Taunt,25,3677,4,4,4,3,2,,1,,,,,,,,,,,,
